brightness,contrast,edge_density,damage_proxy,cluster,person_count,total_objects
104.58634625527426,70.7907609153929,0.02529090849156118,0.3930560258058132,3,15,15
86.7940213957717,68.15305658154837,0.004221408099112426,0.39024576321489074,1,8,9
120.07100833333334,74.08157638362769,0.05186,0.4029867822317235,3,9,9
154.4919797411152,59.195738301705866,0.14748120276756535,0.3681915679596524,3,0,1
94.5795707070707,55.89009709833989,0.13564491064491063,0.40716021313061845,1,6,7
64.63469259259259,54.96429806346302,0.061037037037037035,0.39475004566219474,1,8,9
59.95637921712803,58.21733551096557,0.10233780276816609,0.4307907679238626,1,0,0
84.76313473183392,66.28012568260696,0.09715614186851211,0.4322740969570672,2,0,0
76.11278817041523,64.67824739053418,0.09190581747404844,0.43232305533052745,2,0,0
78.94561563670412,58.16663332141349,0.09078651685393259,0.40707007834335285,1,0,2
93.13421930473373,53.52491842453189,0.07644193786982248,0.3709053847923211,1,0,4
95.1176926775148,55.51281692843653,0.059272559171597634,0.3671932726008471,1,0,1
91.5357073201621,53.45648362123502,0.08949721377912867,0.37869753490328273,1,2,2
125.37759759312215,75.4014987629825,0.18365018303076594,0.4683829974492865,2,0,0
139.2660528233151,71.28676809302266,0.08105768063145112,0.3901591197585075,3,0,1
110.70760582822086,78.49556107455405,0.1342208588957055,0.46787248712403284,2,0,0
113.95351577417823,55.91177796755833,0.1575694632028987,0.4000623830881165,0,0,0
111.23954675434756,57.777567935937356,0.17480602464628023,0.417536583304726,0,0,0
121.12314291303011,76.03106246215576,0.15646568988161216,0.4609038861945971,2,0,0
131.26502202889372,59.470060866177114,0.19877700053092895,0.4165078647597015,0,0,0
70.04382819622896,68.33367829783515,0.1104266746347331,0.4596375371580752,2,0,0
109.91224303505062,59.60280994516785,0.17336227051295186,0.4242354887380466,0,0,0
124.75178606358106,70.71355818985302,0.17246341713317,0.4475066339101982,2,0,0
107.28131838905774,61.97673975209025,0.061580547112462004,0.3788428774066739,1,0,2
136.99103214285714,64.11738705802793,0.16895357142857143,0.4119680007756671,0,0,0
120.39879867986798,62.14532392099585,0.20036303630363037,0.4365271690466742,0,0,0
155.53313292980434,47.23839606442342,0.08116853290326533,0.2935850239932596,3,0,0
99.98144166666667,64.55627058818477,0.13372916666666668,0.4304814137119535,2,1,1
75.86531195934256,58.001014477251644,0.07329801038062284,0.40064828589370893,1,0,1
173.52572421652422,88.62604301912417,0.07092763532763532,0.4117215685211048,3,0,3
104.83277601318939,55.497681811762305,0.18050186756583053,0.41866363518700345,0,0,0
97.4590126641651,65.15198200410093,0.1559779549718574,0.4459832230070598,2,0,1
147.71964479166667,58.881632675921615,0.14016354166666667,0.369808211904369,3,1,2
122.74875883717247,67.13696210535448,0.15592544639946349,0.4290056168250465,2,0,0
123.78542676211454,60.949244895811766,0.06933094713656388,0.36379259193540725,3,0,0
107.61128730536332,72.51982429773066,0.1413435337370242,0.4541039702426224,2,0,0
95.704775,57.15274166389023,0.103134375,0.3941258479606625,1,4,5
121.99877119685426,69.43893155261678,0.13298835822797483,0.4260312296944764,2,0,0
97.11326876876876,61.94491464976606,0.15192792792792792,0.43342586300756814,0,1,2
100.79219502719502,57.366059303247596,0.11987130924630925,0.39845470775886727,1,0,0
148.81993283589708,84.62147331096882,0.1180781675836234,0.4448652903606432,2,5,5
118.17395100955471,54.88915397074768,0.1539358111491697,0.39083375018264044,0,0,0
128.8197732033225,64.54883746641488,0.0962824124232575,0.3847409656207205,3,0,1
83.65890740740741,55.40858228118799,0.10197407407407408,0.39891631241613673,1,12,14
109.77107946026986,58.06756133457397,0.05314542728635682,0.35906236129489194,1,0,5
133.1351219512195,60.221882571306935,0.22165853658536586,0.42874319273228706,0,3,4
116.52744166666666,62.533036266702325,0.2297472222222222,0.45615515898342573,0,0,0
81.35309808565226,71.86039314719507,0.03908348134991119,0.4253187286550316,2,2,2
133.61591104118992,63.32039367707693,0.18320223112128148,0.41955352383892625,0,6,7
98.07237487582225,42.90972044931507,0.2741308875184565,0.42919533132124743,0,0,0
125.79387332520584,66.14239397078865,0.07784551696996511,0.383748883490094,3,22,22
80.97381125541125,71.19070995768708,0.0825090909090909,0.4451196518229372,2,2,2
115.30871660499076,68.11493341117183,0.13163782073382826,0.4271359274334148,2,0,0
146.41043833333333,60.83320512166468,0.16146666666666668,0.388291248081583,0,1,2
102.93674804998237,62.716011814968866,0.20096289734923733,0.4551028975565735,0,2,2
135.1688380915638,72.84935726667013,0.09750257201646091,0.4075058284901212,2,0,4
