image_path,brightness,contrast,edge_density,darkness,damage_proxy,cluster,person_count,total_objects
output_photos/images\img_0065.jpg,130.98281917035843,70.63582796951066,0.14936528393072895,124.01718082964157,0.4298623688406116,2,0,0
output_photos/images\img_0066.jpg,119.2208024691358,69.43450234145432,0.19247283950617283,135.7791975308642,0.45835858210832625,2,0,0
output_photos/images\img_0067.jpg,124.91271133333333,56.71530289103643,0.146985,130.08728866666667,0.3872325760255742,0,4,5
output_photos/images\img_0068.jpg,158.02563972146532,53.00765433112411,0.09949803209203754,96.97436027853468,0.3199458478546531,3,0,1
output_photos/images\img_0069.jpg,98.88626729964597,83.85709156043907,0.12276472481493401,156.11373270035403,0.4913577096861049,2,0,0
output_photos/images\img_0070.jpg,98.1525177019633,77.07273989427257,0.06847199871258448,156.8474822980367,0.4419330216765048,2,1,1
output_photos/images\img_0071.jpg,113.41956952043772,73.07891667670344,0.1086562600579337,141.58043047956227,0.43421646906908096,2,0,0
output_photos/images\img_0072.jpg,113.38901995494045,73.06833375425606,0.10868200836820084,141.61098004505953,0.43422211351006634,2,0,0
output_photos/images\img_0073.jpg,150.75859375,77.34013366361475,0.0944875,104.24140625000001,0.40660801753932674,3,9,10
output_photos/images\img_0074.jpg,122.15726111111111,52.465612975251304,0.040881481481481484,132.8427388888889,0.3223746038883756,1,0,2
output_photos/images\img_0075.jpg,158.99465931424413,50.6738210412005,0.19579867723722683,96.00534068575587,0.35928914599074624,0,0,7
output_photos/images\img_0076.jpg,119.7286495279301,56.67134951483402,0.09615468464389328,135.2713504720699,0.3665207794457752,1,1,1
output_photos/images\img_0078.jpg,120.37432457786116,56.37651408019665,0.0976219512195122,134.62567542213884,0.3656520573387054,1,0,0
output_photos/images\img_0079.jpg,118.99607281763181,55.462389493808246,0.1023330812445981,136.0039271823682,0.36620330883443863,1,0,0
output_photos/images\img_0080.jpg,132.02153142589117,70.13856526899055,0.17080909943714823,122.97846857410883,0.4379288306252468,2,0,0
output_photos/images\img_0081.jpg,157.82696701649175,69.42893102219685,0.22051424287856072,97.17303298350825,0.43622608365736204,0,0,0
output_photos/images\img_0082.jpg,131.5676744684543,73.3761159741671,0.14291765762639203,123.4323255315457,0.43536704771944407,2,0,0
output_photos/images\img_0083.jpg,125.61712123222652,70.49436838897368,0.13603793036572792,129.3828787677735,0.42774200030536835,2,0,0
output_photos/images\img_0085.jpg,122.725235793518,63.621250089301434,0.14560977876928796,132.27476420648202,0.4119690812818213,0,4,4
